,market_name,market_id,bookmaker_name,bookmaker_id,label,value,extra,probability,dp3,american,factional,handicap,total,winning,stop,bookmaker_event_id,last_update
621,Goalscorer,1265634160,bet365,2,Martins Rene,12.00,Anytime,8.33%,12.000,1100,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.291710', 'timezone_type': 3, 'timezone': 'UTC'}"
622,Goalscorer,1265634160,bet365,2,Vernes Gustavo Henrique,12.00,Anytime,8.33%,12.000,1100,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.291722', 'timezone_type': 3, 'timezone': 'UTC'}"
623,Goalscorer,1265634160,bet365,2,Willemen Bruno Viana,12.00,Anytime,8.33%,12.000,1100,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.291730', 'timezone_type': 3, 'timezone': 'UTC'}"
624,Goalscorer,1265634160,bet365,2,da Silva Otavio,12.00,Anytime,8.33%,12.000,1100,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.291738', 'timezone_type': 3, 'timezone': 'UTC'}"
625,Goalscorer,1265634160,bet365,2,de Almeida Rodinei,12.00,Anytime,8.33%,12.000,1100,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.291745', 'timezone_type': 3, 'timezone': 'UTC'}"
626,Goalscorer,1265634160,bet365,2,dos Reis Patryck,12.00,Anytime,8.33%,12.000,1100,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.291752', 'timezone_type': 3, 'timezone': 'UTC'}"
627,Goalscorer,1265634160,bet365,2,dos Santos Cleiton,12.00,Anytime,8.33%,12.000,1100,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.291759', 'timezone_type': 3, 'timezone': 'UTC'}"
628,Goalscorer,1265634160,bet365,2,Luis Orejuela,13.00,Anytime,7.69%,13.000,1200,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.291770', 'timezone_type': 3, 'timezone': 'UTC'}"
629,Goalscorer,1265634160,bet365,2,de Freitas Rodrigo,13.00,Anytime,7.69%,13.000,1200,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.291777', 'timezone_type': 3, 'timezone': 'UTC'}"
630,Goalscorer,1265634160,bet365,2,Barbosa Diego Costa,17.00,Anytime,5.88%,17.000,1600,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.291787', 'timezone_type': 3, 'timezone': 'UTC'}"
631,Multi Scorers,1265634161,bet365,2,Almeida Gabriel Barbosa | 2 or More,5.00,,20%,5.000,400,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288233', 'timezone_type': 3, 'timezone': 'UTC'}"
632,Multi Scorers,1265634161,bet365,2,Pinto Bruno Henrique | 2 or More,9.50,,10.53%,9.500,850,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288244', 'timezone_type': 3, 'timezone': 'UTC'}"
633,Multi Scorers,1265634161,bet365,2,Teixeira Pablo | 2 or More,11.00,,9.09%,11.000,1000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288252', 'timezone_type': 3, 'timezone': 'UTC'}"
634,Multi Scorers,1265634161,bet365,2,Andre Luiz Inacio da Silva | 2 or More,15.00,,6.67%,15.000,1400,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288259', 'timezone_type': 3, 'timezone': 'UTC'}"
635,Multi Scorers,1265634161,bet365,2,Ferreira Vitor Gabriel | 2 or More,15.00,,6.67%,15.000,1400,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288267', 'timezone_type': 3, 'timezone': 'UTC'}"
636,Multi Scorers,1265634161,bet365,2,Jonathan Calleri | 2 or More,15.00,,6.67%,15.000,1400,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288287', 'timezone_type': 3, 'timezone': 'UTC'}"
637,Multi Scorers,1265634161,bet365,2,Neves Luciano | 2 or More,15.00,,6.67%,15.000,1400,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288294', 'timezone_type': 3, 'timezone': 'UTC'}"
638,Multi Scorers,1265634161,bet365,2,Citadin Eder | 2 or More,19.00,,5.26%,19.000,1800,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288302', 'timezone_type': 3, 'timezone': 'UTC'}"
639,Multi Scorers,1265634161,bet365,2,Joao Rojas | 2 or More,19.00,,5.26%,19.000,1800,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288309', 'timezone_type': 3, 'timezone': 'UTC'}"
640,Multi Scorers,1265634161,bet365,2,da Silva Juan | 2 or More,19.00,,5.26%,19.000,1800,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288319', 'timezone_type': 3, 'timezone': 'UTC'}"
641,Multi Scorers,1265634161,bet365,2,de Almeida Werton | 2 or More,19.00,,5.26%,19.000,1800,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288340', 'timezone_type': 3, 'timezone': 'UTC'}"
642,Multi Scorers,1265634161,bet365,2,Augusto Everton Ribeiro | 2 or More,26.00,,3.85%,26.000,2500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288347', 'timezone_type': 3, 'timezone': 'UTC'}"
643,Multi Scorers,1265634161,bet365,2,Emiliano Rigoni | 2 or More,26.00,,3.85%,26.000,2500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288355', 'timezone_type': 3, 'timezone': 'UTC'}"
644,Multi Scorers,1265634161,bet365,2,Frezarin Vitor Bueno | 2 or More,26.00,,3.85%,26.000,2500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288366', 'timezone_type': 3, 'timezone': 'UTC'}"
645,Multi Scorers,1265634161,bet365,2,Silveira Igor Gomes | 2 or More,26.00,,3.85%,26.000,2500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288374', 'timezone_type': 3, 'timezone': 'UTC'}"
646,Multi Scorers,1265634161,bet365,2,de Oliveira Michael | 2 or More,26.00,,3.85%,26.000,2500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288381', 'timezone_type': 3, 'timezone': 'UTC'}"
647,Multi Scorers,1265634161,bet365,2,de Souza Ryan Luka | 2 or More,26.00,,3.85%,26.000,2500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288388', 'timezone_type': 3, 'timezone': 'UTC'}"
648,Multi Scorers,1265634161,bet365,2,Coelho Vitinho | 2 or More,29.00,,3.45%,29.000,2800,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288399', 'timezone_type': 3, 'timezone': 'UTC'}"
649,Multi Scorers,1265634161,bet365,2,Marques Lazaro | 2 or More,29.00,,3.45%,29.000,2800,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288406', 'timezone_type': 3, 'timezone': 'UTC'}"
650,Multi Scorers,1265634161,bet365,2,Cardozo Shaylon | 2 or More,34.00,,2.94%,34.000,3300,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288414', 'timezone_type': 3, 'timezone': 'UTC'}"
651,Multi Scorers,1265634161,bet365,2,Marquinhos Alencar | 2 or More,34.00,,2.94%,34.000,3300,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288420', 'timezone_type': 3, 'timezone': 'UTC'}"
652,Multi Scorers,1265634161,bet365,2,Martin Benitez | 2 or More,34.00,,2.94%,34.000,3300,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288427', 'timezone_type': 3, 'timezone': 'UTC'}"
653,Multi Scorers,1265634161,bet365,2,Vilhena Pedrinho | 2 or More,34.00,,2.94%,34.000,3300,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288435', 'timezone_type': 3, 'timezone': 'UTC'}"
654,Multi Scorers,1265634161,bet365,2,Souza Igor Vinicius | 2 or More,41.00,,2.44%,41.000,4000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288444', 'timezone_type': 3, 'timezone': 'UTC'}"
655,Multi Scorers,1265634161,bet365,2,da Silva Reinaldo | 2 or More,41.00,,2.44%,41.000,4000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288453', 'timezone_type': 3, 'timezone': 'UTC'}"
656,Multi Scorers,1265634161,bet365,2,Robert Kenedy | 2 or More,51.00,,1.96%,51.000,5000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288462', 'timezone_type': 3, 'timezone': 'UTC'}"
657,Multi Scorers,1265634161,bet365,2,Souza Willian Arao | 2 or More,51.00,,1.96%,51.000,5000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288471', 'timezone_type': 3, 'timezone': 'UTC'}"
658,Multi Scorers,1265634161,bet365,2,Costa Talles Costa | 2 or More,67.00,,1.49%,67.000,6600,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288480', 'timezone_type': 3, 'timezone': 'UTC'}"
659,Multi Scorers,1265634161,bet365,2,Hoelgebaum Andreas Pereira | 2 or More,67.00,,1.49%,67.000,6600,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288490', 'timezone_type': 3, 'timezone': 'UTC'}"
660,Multi Scorers,1265634161,bet365,2,Joao Miranda | 2 or More,67.00,,1.49%,67.000,6600,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288497', 'timezone_type': 3, 'timezone': 'UTC'}"
661,Multi Scorers,1265634161,bet365,2,Lima Ramon | 2 or More,67.00,,1.49%,67.000,6600,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288505', 'timezone_type': 3, 'timezone': 'UTC'}"
662,Multi Scorers,1265634161,bet365,2,Alencar Thiago Maia | 2 or More,101.00,,0.99%,101.000,10000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288512', 'timezone_type': 3, 'timezone': 'UTC'}"
663,Multi Scorers,1265634161,bet365,2,Bruno Alves | 2 or More,101.00,,0.99%,101.000,10000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288519', 'timezone_type': 3, 'timezone': 'UTC'}"
664,Multi Scorers,1265634161,bet365,2,Conceicao Leo | 2 or More,101.00,,0.99%,101.000,10000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288530', 'timezone_type': 3, 'timezone': 'UTC'}"
665,Multi Scorers,1265634161,bet365,2,Coquette Rodrigo Caio | 2 or More,101.00,,0.99%,101.000,10000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288541', 'timezone_type': 3, 'timezone': 'UTC'}"
666,Multi Scorers,1265634161,bet365,2,David Luiz | 2 or More,101.00,,0.99%,101.000,10000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288549', 'timezone_type': 3, 'timezone': 'UTC'}"
667,Multi Scorers,1265634161,bet365,2,Franca Silva Matheuzinho | 2 or More,101.00,,0.99%,101.000,10000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288556', 'timezone_type': 3, 'timezone': 'UTC'}"
668,Multi Scorers,1265634161,bet365,2,Gabriel Neves | 2 or More,101.00,,0.99%,101.000,10000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288564', 'timezone_type': 3, 'timezone': 'UTC'}"
669,Multi Scorers,1265634161,bet365,2,Igor Liziero | 2 or More,101.00,,0.99%,101.000,10000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288571', 'timezone_type': 3, 'timezone': 'UTC'}"
670,Multi Scorers,1265634161,bet365,2,Kasmirski Filipe Luis | 2 or More,101.00,,0.99%,101.000,10000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288578', 'timezone_type': 3, 'timezone': 'UTC'}"
671,Multi Scorers,1265634161,bet365,2,Leonardo Leo Pereira | 2 or More,101.00,,0.99%,101.000,10000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288588', 'timezone_type': 3, 'timezone': 'UTC'}"
672,Multi Scorers,1265634161,bet365,2,Maria Caique | 2 or More,101.00,,0.99%,101.000,10000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288602', 'timezone_type': 3, 'timezone': 'UTC'}"
673,Multi Scorers,1265634161,bet365,2,Mauricio Isla | 2 or More,101.00,,0.99%,101.000,10000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288612', 'timezone_type': 3, 'timezone': 'UTC'}"
674,Multi Scorers,1265634161,bet365,2,Moreira Gabriel Falcao | 2 or More,101.00,,0.99%,101.000,10000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288620', 'timezone_type': 3, 'timezone': 'UTC'}"
675,Multi Scorers,1265634161,bet365,2,Robert Arboleda | 2 or More,101.00,,0.99%,101.000,10000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288630', 'timezone_type': 3, 'timezone': 'UTC'}"
676,Multi Scorers,1265634161,bet365,2,Robert Piris Da Motta | 2 or More,101.00,,0.99%,101.000,10000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288638', 'timezone_type': 3, 'timezone': 'UTC'}"
677,Multi Scorers,1265634161,bet365,2,Rodrigues Gabriel Noga | 2 or More,101.00,,0.99%,101.000,10000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288645', 'timezone_type': 3, 'timezone': 'UTC'}"
678,Multi Scorers,1265634161,bet365,2,da Silva Hugo Moura | 2 or More,101.00,,0.99%,101.000,10000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288653', 'timezone_type': 3, 'timezone': 'UTC'}"
679,Multi Scorers,1265634161,bet365,2,da Silva Joao Gomes | 2 or More,101.00,,0.99%,101.000,10000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288664', 'timezone_type': 3, 'timezone': 'UTC'}"
680,Multi Scorers,1265634161,bet365,2,dos Reis Patryck | 2 or More,101.00,,0.99%,101.000,10000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288685', 'timezone_type': 3, 'timezone': 'UTC'}"
681,Multi Scorers,1265634161,bet365,2,Luis Orejuela | 2 or More,126.00,,0.79%,126.000,12500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288708', 'timezone_type': 3, 'timezone': 'UTC'}"
682,Multi Scorers,1265634161,bet365,2,Martins Rene | 2 or More,126.00,,0.79%,126.000,12500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288725', 'timezone_type': 3, 'timezone': 'UTC'}"
683,Multi Scorers,1265634161,bet365,2,Vernes Gustavo Henrique | 2 or More,126.00,,0.79%,126.000,12500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288738', 'timezone_type': 3, 'timezone': 'UTC'}"
684,Multi Scorers,1265634161,bet365,2,Willemen Bruno Viana | 2 or More,126.00,,0.79%,126.000,12500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288750', 'timezone_type': 3, 'timezone': 'UTC'}"
685,Multi Scorers,1265634161,bet365,2,da Silva Otavio | 2 or More,126.00,,0.79%,126.000,12500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288758', 'timezone_type': 3, 'timezone': 'UTC'}"
686,Multi Scorers,1265634161,bet365,2,de Almeida Rodinei | 2 or More,126.00,,0.79%,126.000,12500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288766', 'timezone_type': 3, 'timezone': 'UTC'}"
687,Multi Scorers,1265634161,bet365,2,de Freitas Rodrigo | 2 or More,126.00,,0.79%,126.000,12500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288774', 'timezone_type': 3, 'timezone': 'UTC'}"
688,Multi Scorers,1265634161,bet365,2,dos Santos Cleiton | 2 or More,126.00,,0.79%,126.000,12500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288784', 'timezone_type': 3, 'timezone': 'UTC'}"
689,Multi Scorers,1265634161,bet365,2,Barbosa Diego Costa | 2 or More,151.00,,0.66%,151.000,15000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288792', 'timezone_type': 3, 'timezone': 'UTC'}"
690,Multi Scorers,1265634161,bet365,2,Almeida Gabriel Barbosa | 3 or More,17.00,,5.88%,17.000,1600,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288802', 'timezone_type': 3, 'timezone': 'UTC'}"
691,Multi Scorers,1265634161,bet365,2,Pinto Bruno Henrique | 3 or More,41.00,,2.44%,41.000,4000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288811', 'timezone_type': 3, 'timezone': 'UTC'}"
692,Multi Scorers,1265634161,bet365,2,Teixeira Pablo | 3 or More,51.00,,1.96%,51.000,5000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288818', 'timezone_type': 3, 'timezone': 'UTC'}"
693,Multi Scorers,1265634161,bet365,2,Andre Luiz Inacio da Silva | 3 or More,81.00,,1.23%,81.000,8000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288826', 'timezone_type': 3, 'timezone': 'UTC'}"
694,Multi Scorers,1265634161,bet365,2,Ferreira Vitor Gabriel | 3 or More,81.00,,1.23%,81.000,8000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288837', 'timezone_type': 3, 'timezone': 'UTC'}"
695,Multi Scorers,1265634161,bet365,2,Jonathan Calleri | 3 or More,81.00,,1.23%,81.000,8000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288846', 'timezone_type': 3, 'timezone': 'UTC'}"
696,Multi Scorers,1265634161,bet365,2,Neves Luciano | 3 or More,81.00,,1.23%,81.000,8000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288860', 'timezone_type': 3, 'timezone': 'UTC'}"
697,Multi Scorers,1265634161,bet365,2,Citadin Eder | 3 or More,101.00,,0.99%,101.000,10000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288867', 'timezone_type': 3, 'timezone': 'UTC'}"
698,Multi Scorers,1265634161,bet365,2,Joao Rojas | 3 or More,101.00,,0.99%,101.000,10000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288874', 'timezone_type': 3, 'timezone': 'UTC'}"
699,Multi Scorers,1265634161,bet365,2,da Silva Juan | 3 or More,101.00,,0.99%,101.000,10000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288882', 'timezone_type': 3, 'timezone': 'UTC'}"
700,Multi Scorers,1265634161,bet365,2,de Almeida Werton | 3 or More,101.00,,0.99%,101.000,10000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288889', 'timezone_type': 3, 'timezone': 'UTC'}"
701,Multi Scorers,1265634161,bet365,2,Augusto Everton Ribeiro | 3 or More,101.00,,0.99%,101.000,10000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288911', 'timezone_type': 3, 'timezone': 'UTC'}"
702,Multi Scorers,1265634161,bet365,2,Emiliano Rigoni | 3 or More,101.00,,0.99%,101.000,10000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288921', 'timezone_type': 3, 'timezone': 'UTC'}"
703,Multi Scorers,1265634161,bet365,2,Frezarin Vitor Bueno | 3 or More,101.00,,0.99%,101.000,10000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288928', 'timezone_type': 3, 'timezone': 'UTC'}"
704,Multi Scorers,1265634161,bet365,2,Silveira Igor Gomes | 3 or More,101.00,,0.99%,101.000,10000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288938', 'timezone_type': 3, 'timezone': 'UTC'}"
705,Multi Scorers,1265634161,bet365,2,de Oliveira Michael | 3 or More,101.00,,0.99%,101.000,10000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288945', 'timezone_type': 3, 'timezone': 'UTC'}"
706,Multi Scorers,1265634161,bet365,2,de Souza Ryan Luka | 3 or More,101.00,,0.99%,101.000,10000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288960', 'timezone_type': 3, 'timezone': 'UTC'}"
707,Multi Scorers,1265634161,bet365,2,Coelho Vitinho | 3 or More,126.00,,0.79%,126.000,12500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288967', 'timezone_type': 3, 'timezone': 'UTC'}"
708,Multi Scorers,1265634161,bet365,2,Marques Lazaro | 3 or More,126.00,,0.79%,126.000,12500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288974', 'timezone_type': 3, 'timezone': 'UTC'}"
709,Multi Scorers,1265634161,bet365,2,Cardozo Shaylon | 3 or More,126.00,,0.79%,126.000,12500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288982', 'timezone_type': 3, 'timezone': 'UTC'}"
710,Multi Scorers,1265634161,bet365,2,Marquinhos Alencar | 3 or More,126.00,,0.79%,126.000,12500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288989', 'timezone_type': 3, 'timezone': 'UTC'}"
711,Multi Scorers,1265634161,bet365,2,Martin Benitez | 3 or More,126.00,,0.79%,126.000,12500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.288996', 'timezone_type': 3, 'timezone': 'UTC'}"
712,Multi Scorers,1265634161,bet365,2,Vilhena Pedrinho | 3 or More,126.00,,0.79%,126.000,12500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289007', 'timezone_type': 3, 'timezone': 'UTC'}"
713,Multi Scorers,1265634161,bet365,2,Souza Igor Vinicius | 3 or More,151.00,,0.66%,151.000,15000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289014', 'timezone_type': 3, 'timezone': 'UTC'}"
714,Multi Scorers,1265634161,bet365,2,da Silva Reinaldo | 3 or More,151.00,,0.66%,151.000,15000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289021', 'timezone_type': 3, 'timezone': 'UTC'}"
715,Multi Scorers,1265634161,bet365,2,Robert Kenedy | 3 or More,151.00,,0.66%,151.000,15000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289028', 'timezone_type': 3, 'timezone': 'UTC'}"
716,Multi Scorers,1265634161,bet365,2,Souza Willian Arao | 3 or More,151.00,,0.66%,151.000,15000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289036', 'timezone_type': 3, 'timezone': 'UTC'}"
717,Multi Scorers,1265634161,bet365,2,Costa Talles Costa | 3 or More,201.00,,0.5%,201.000,20000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289043', 'timezone_type': 3, 'timezone': 'UTC'}"
718,Multi Scorers,1265634161,bet365,2,Hoelgebaum Andreas Pereira | 3 or More,201.00,,0.5%,201.000,20000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289051', 'timezone_type': 3, 'timezone': 'UTC'}"
719,Multi Scorers,1265634161,bet365,2,Joao Miranda | 3 or More,201.00,,0.5%,201.000,20000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289058', 'timezone_type': 3, 'timezone': 'UTC'}"
720,Multi Scorers,1265634161,bet365,2,Lima Ramon | 3 or More,201.00,,0.5%,201.000,20000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289068', 'timezone_type': 3, 'timezone': 'UTC'}"
721,Multi Scorers,1265634161,bet365,2,Alencar Thiago Maia | 3 or More,501.00,,0.2%,501.000,50000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289075', 'timezone_type': 3, 'timezone': 'UTC'}"
722,Multi Scorers,1265634161,bet365,2,Bruno Alves | 3 or More,501.00,,0.2%,501.000,50000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289082', 'timezone_type': 3, 'timezone': 'UTC'}"
723,Multi Scorers,1265634161,bet365,2,Conceicao Leo | 3 or More,501.00,,0.2%,501.000,50000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289089', 'timezone_type': 3, 'timezone': 'UTC'}"
724,Multi Scorers,1265634161,bet365,2,Coquette Rodrigo Caio | 3 or More,501.00,,0.2%,501.000,50000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289099', 'timezone_type': 3, 'timezone': 'UTC'}"
725,Multi Scorers,1265634161,bet365,2,David Luiz | 3 or More,351.00,,0.28%,351.000,35000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289109', 'timezone_type': 3, 'timezone': 'UTC'}"
726,Multi Scorers,1265634161,bet365,2,Franca Silva Matheuzinho | 3 or More,501.00,,0.2%,501.000,50000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289116', 'timezone_type': 3, 'timezone': 'UTC'}"
727,Multi Scorers,1265634161,bet365,2,Gabriel Neves | 3 or More,451.00,,0.22%,451.000,45000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289124', 'timezone_type': 3, 'timezone': 'UTC'}"
728,Multi Scorers,1265634161,bet365,2,Igor Liziero | 3 or More,351.00,,0.28%,351.000,35000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289138', 'timezone_type': 3, 'timezone': 'UTC'}"
729,Multi Scorers,1265634161,bet365,2,Kasmirski Filipe Luis | 3 or More,501.00,,0.2%,501.000,50000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289146', 'timezone_type': 3, 'timezone': 'UTC'}"
730,Multi Scorers,1265634161,bet365,2,Leonardo Leo Pereira | 3 or More,501.00,,0.2%,501.000,50000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289153', 'timezone_type': 3, 'timezone': 'UTC'}"
731,Multi Scorers,1265634161,bet365,2,Maria Caique | 3 or More,501.00,,0.2%,501.000,50000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289160', 'timezone_type': 3, 'timezone': 'UTC'}"
732,Multi Scorers,1265634161,bet365,2,Mauricio Isla | 3 or More,501.00,,0.2%,501.000,50000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289169', 'timezone_type': 3, 'timezone': 'UTC'}"
733,Multi Scorers,1265634161,bet365,2,Moreira Gabriel Falcao | 3 or More,351.00,,0.28%,351.000,35000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289179', 'timezone_type': 3, 'timezone': 'UTC'}"
734,Multi Scorers,1265634161,bet365,2,Robert Arboleda | 3 or More,351.00,,0.28%,351.000,35000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289188', 'timezone_type': 3, 'timezone': 'UTC'}"
735,Multi Scorers,1265634161,bet365,2,Robert Piris Da Motta | 3 or More,501.00,,0.2%,501.000,50000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289195', 'timezone_type': 3, 'timezone': 'UTC'}"
736,Multi Scorers,1265634161,bet365,2,Rodrigues Gabriel Noga | 3 or More,501.00,,0.2%,501.000,50000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289205', 'timezone_type': 3, 'timezone': 'UTC'}"
737,Multi Scorers,1265634161,bet365,2,da Silva Hugo Moura | 3 or More,351.00,,0.28%,351.000,35000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289212', 'timezone_type': 3, 'timezone': 'UTC'}"
738,Multi Scorers,1265634161,bet365,2,da Silva Joao Gomes | 3 or More,351.00,,0.28%,351.000,35000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289222', 'timezone_type': 3, 'timezone': 'UTC'}"
739,Multi Scorers,1265634161,bet365,2,dos Reis Patryck | 3 or More,501.00,,0.2%,501.000,50000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289232', 'timezone_type': 3, 'timezone': 'UTC'}"
740,Multi Scorers,1265634161,bet365,2,Luis Orejuela | 3 or More,501.00,,0.2%,501.000,50000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289250', 'timezone_type': 3, 'timezone': 'UTC'}"
741,Multi Scorers,1265634161,bet365,2,Martins Rene | 3 or More,501.00,,0.2%,501.000,50000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289257', 'timezone_type': 3, 'timezone': 'UTC'}"
